   1.000  -1.09510600
   1.100  -1.12286800
   1.200  -1.13948000
   1.300  -1.14823400
   1.400  -1.15146100
   1.500  -1.15076500
   1.600  -1.14731100
   1.700  -1.14195000
   1.800  -1.13530400
   1.900  -1.12782700
   2.000  -1.11986500
   2.100  -1.11167000
   2.200  -1.10343200
   2.300  -1.09529700
   2.400  -1.08737100
   2.500  -1.07973200
   2.600  -1.07243600
   2.700  -1.06552700
   2.800  -1.05902800
   2.900  -1.05295500
   3.000  -1.04731800
   3.100  -1.04211600
   3.200  -1.03734300
   3.300  -1.03298600
   3.400  -1.02903200
   3.500  -1.02546200
   3.600  -1.02225300
   3.700  -1.01938300
   3.800  -1.01682800
   3.900  -1.01456200
   4.000  -1.01256100
   4.100  -1.01080100
   4.200  -1.00925800
   4.300  -1.00790900
   4.400  -1.00673300
   4.500  -1.00571100
   4.600  -1.00482500
   4.700  -1.00405900
   4.800  -1.00339700
   4.900  -1.00282700
   5.000  -1.00233700
   5.100  -1.00191500
   5.200  -1.00155400
   5.300  -1.00124400
   5.400  -1.00097900
   5.500  -1.00075200
   5.600  -1.00055900
   5.700  -1.00039400
   5.800  -1.00025300
   5.900  -1.00013300
   6.000  -1.00003100
   6.100  -0.99994400
   6.200  -0.99987000
   6.300  -0.99980700
   6.400  -0.99975400
   6.500  -0.99970800
   6.600  -0.99967000
   6.700  -0.99963700
   6.800  -0.99960900
   6.900  -0.99958600
   7.000  -0.99956600
   7.100  -0.99954900
   7.200  -0.99953500
   7.300  -0.99952300
   7.400  -0.99951300
   7.500  -0.99950400
   7.600  -0.99949700
   7.700  -0.99949000
   7.800  -0.99948500
   7.900  -0.99948100
   8.000  -0.99947700
   8.100  -0.99947400
   8.200  -0.99947100
   8.300  -0.99946900
   8.400  -0.99946700
   8.500  -0.99946500
   8.600  -0.99946400
   8.700  -0.99946300
   8.800  -0.99946200
   8.900  -0.99946100
   9.000  -0.99946000
   9.100  -0.99946000
   9.200  -0.99945900
   9.300  -0.99945900
   9.400  -0.99945800
   9.500  -0.99945800
   9.600  -0.99945800
   9.700  -0.99945800
   9.800  -0.99945700
   9.900  -0.99945700
  10.000  -0.99945700
