   4.000  -5.74359200
   4.100  -5.74389800
   4.200  -5.74414100
   4.300  -5.74433400
   4.400  -5.74448700
   4.500  -5.74460800
   4.600  -5.74470400
   4.700  -5.74477900
   4.800  -5.74483900
   4.900  -5.74488500
   5.000  -5.74492200
   5.100  -5.74495000
   5.200  -5.74497200
   5.300  -5.74498900
   5.400  -5.74500200
   5.500  -5.74501200
   5.600  -5.74501900
   5.700  -5.74502500
   5.800  -5.74502900
   5.900  -5.74503100
   6.000  -5.74503300
   6.100  -5.74503400
   6.200  -5.74503500
   6.300  -5.74503500
   6.400  -5.74503500
   6.500  -5.74503400
   6.600  -5.74503300
   6.700  -5.74503200
   6.800  -5.74503100
   6.900  -5.74503000
   7.000  -5.74502900
   7.100  -5.74502800
   7.200  -5.74502700
   7.300  -5.74502600
   7.400  -5.74502500
   7.500  -5.74502400
   7.600  -5.74502200
   7.700  -5.74502100
   7.800  -5.74502000
   7.900  -5.74501900
   8.000  -5.74501800
   8.100  -5.74501700
   8.200  -5.74501600
   8.300  -5.74501600
   8.400  -5.74501500
   8.500  -5.74501400
   8.600  -5.74501300
   8.700  -5.74501200
   8.800  -5.74501200
   8.900  -5.74501100
   9.000  -5.74501000
   9.100  -5.74501000
   9.200  -5.74500900
   9.300  -5.74500900
   9.400  -5.74500800
   9.500  -5.74500800
   9.600  -5.74500700
   9.700  -5.74500700
   9.800  -5.74500600
   9.900  -5.74500600
  10.000  -5.74500500
